Vessel,From_Port,To_Port,Distance_NM,Speed_kn,Sailing_Days
POLARIS SPIRIT,Kamsar_Guinea,Teluk Rubiah_Malaysia,9632.65,14.7,27.3
POLARIS SPIRIT,Kamsar_Guinea,Paradip_India,8187.4,14.7,23.21
POLARIS SPIRIT,Kamsar_Guinea,Map Ta Phut_Thailand,9484.41,14.7,26.88
POLARIS SPIRIT,Kamsar_Guinea,Rotterdam_Netherlands,3718.64,14.7,10.54
POLARIS SPIRIT,Kamsar_Guinea,Xiamen_China,10304.48,14.7,29.21
POLARIS SPIRIT,Kamsar_Guinea,Kandla_India,6880.84,14.7,19.5
POLARIS SPIRIT,Kamsar_Guinea,Port Talbot_Wales,3533.18,14.7,10.01
POLARIS SPIRIT,Kamsar_Guinea,Mundra_India,6844.87,14.7,19.4
POLARIS SPIRIT,Kamsar_Guinea,Jubail_Saudi Arabia,5299.3,14.7,15.02
POLARIS SPIRIT,Kamsar_Guinea,Itaguaí_Brazil,3667.27,14.7,10.39
POLARIS SPIRIT,Kamsar_Guinea,Jingtang_China,12019.35,14.7,34.07
POLARIS SPIRIT,Kamsar_Guinea,Lianyungang_China,9885.23,14.7,28.02
POLARIS SPIRIT,Kamsar_Guinea,Krishnapatnam_India,7786.53,14.7,22.07
POLARIS SPIRIT,Port Hedland_Australia,Tubarao_Brazil,11300.54,14.7,32.03
POLARIS SPIRIT,Port Hedland_Australia,Qingdao_China,3492.58,14.7,9.9
POLARIS SPIRIT,Port Hedland_Australia,Caofeidian_China,3788.51,14.7,10.74
POLARIS SPIRIT,Port Hedland_Australia,Tianjin_China,3985.8,14.7,11.3
POLARIS SPIRIT,Port Hedland_Australia,Vizag_India,4327.04,14.7,12.26
POLARIS SPIRIT,Port Hedland_Australia,Fangcheng_China,2842.74,14.7,8.06
POLARIS SPIRIT,Port Hedland_Australia,Mangalore_India,4570.22,14.7,12.95
POLARIS SPIRIT,Port Hedland_Australia,Gwangyang_South Korea,3633.0,14.7,10.3
POLARIS SPIRIT,Port Hedland_Australia,Teluk Rubiah_Malaysia,2538.05,14.7,7.19
POLARIS SPIRIT,Port Hedland_Australia,Paradip_India,2980.8,14.7,8.45
POLARIS SPIRIT,Port Hedland_Australia,Map Ta Phut_Thailand,3124.28,14.7,8.86
POLARIS SPIRIT,Port Hedland_Australia,Rotterdam_Netherlands,10158.86,14.7,28.79
POLARIS SPIRIT,Port Hedland_Australia,Xiamen_China,2806.75,14.7,7.96
POLARIS SPIRIT,Port Hedland_Australia,Kandla_India,5385.93,14.7,15.27
POLARIS SPIRIT,Port Hedland_Australia,Port Talbot_Wales,10570.05,14.7,29.96
POLARIS SPIRIT,Port Hedland_Australia,Mundra_India,5406.14,14.7,15.32
POLARIS SPIRIT,Port Hedland_Australia,Jubail_Saudi Arabia,6877.94,14.7,19.5
POLARIS SPIRIT,Port Hedland_Australia,Itaguaí_Brazil,11221.22,14.7,31.81
POLARIS SPIRIT,Port Hedland_Australia,Jingtang_China,3584.64,14.7,10.16
POLARIS SPIRIT,Port Hedland_Australia,Lianyungang_China,3545.52,14.7,10.05
POLARIS SPIRIT,Port Hedland_Australia,Krishnapatnam_India,2916.5,14.7,8.27
POLARIS SPIRIT,Tubarao_Brazil,Qingdao_China,10480.4,14.7,29.71
POLARIS SPIRIT,Tubarao_Brazil,Caofeidian_China,11214.72,14.7,31.79
POLARIS SPIRIT,Tubarao_Brazil,Tianjin_China,12890.75,14.7,36.54
POLARIS SPIRIT,Tubarao_Brazil,Vizag_India,10654.01,14.7,30.2
POLARIS SPIRIT,Tubarao_Brazil,Fangcheng_China,10191.84,14.7,28.89
POLARIS SPIRIT,Tubarao_Brazil,Mangalore_India,9895.96,14.7,28.05
POLARIS SPIRIT,Tubarao_Brazil,Gwangyang_South Korea,13609.77,14.7,38.58
POLARIS SPIRIT,Tubarao_Brazil,Teluk Rubiah_Malaysia,11654.83,14.7,33.04
POLARIS SPIRIT,Tubarao_Brazil,Paradip_India,10965.74,14.7,31.08
POLARIS SPIRIT,Tubarao_Brazil,Map Ta Phut_Thailand,11961.13,14.7,33.9
POLARIS SPIRIT,Tubarao_Brazil,Rotterdam_Netherlands,5161.33,14.7,14.63
POLARIS SPIRIT,Tubarao_Brazil,Xiamen_China,10765.65,14.7,30.51
POLARIS SPIRIT,Tubarao_Brazil,Kandla_India,9745.46,14.7,27.62
POLARIS SPIRIT,Tubarao_Brazil,Port Talbot_Wales,4836.84,14.7,13.71
POLARIS SPIRIT,Tubarao_Brazil,Mundra_India,9704.32,14.7,27.51
POLARIS SPIRIT,Tubarao_Brazil,Jubail_Saudi Arabia,8049.72,14.7,22.82
POLARIS SPIRIT,Tubarao_Brazil,Itaguaí_Brazil,358.36,14.7,1.02
POLARIS SPIRIT,Tubarao_Brazil,Jingtang_China,11650.33,14.7,33.02
POLARIS SPIRIT,Tubarao_Brazil,Lianyungang_China,10718.5,14.7,30.38
POLARIS SPIRIT,Tubarao_Brazil,Krishnapatnam_India,7761.6,14.7,22.0
POLARIS SPIRIT,Qingdao_China,Caofeidian_China,278.65,14.7,0.79
POLARIS SPIRIT,Qingdao_China,Tianjin_China,304.26,14.7,0.86
POLARIS SPIRIT,Qingdao_China,Vizag_India,3156.62,14.7,8.95
POLARIS SPIRIT,Qingdao_China,Fangcheng_China,1501.69,14.7,4.26
POLARIS SPIRIT,Qingdao_China,Mangalore_India,3940.36,14.7,11.17
POLARIS SPIRIT,Qingdao_China,Gwangyang_South Korea,508.54,14.7,1.44
POLARIS SPIRIT,Qingdao_China,Teluk Rubiah_Malaysia,2692.8,14.7,7.63
POLARIS SPIRIT,Qingdao_China,Paradip_India,2806.81,14.7,7.96
POLARIS SPIRIT,Qingdao_China,Map Ta Phut_Thailand,2447.06,14.7,6.94
POLARIS SPIRIT,Qingdao_China,Rotterdam_Netherlands,6381.96,14.7,18.09
POLARIS SPIRIT,Qingdao_China,Xiamen_China,986.13,14.7,2.8
POLARIS SPIRIT,Qingdao_China,Kandla_India,3784.14,14.7,10.73
POLARIS SPIRIT,Qingdao_China,Port Talbot_Wales,6696.68,14.7,18.98
POLARIS SPIRIT,Qingdao_China,Mundra_India,3825.69,14.7,10.84
POLARIS SPIRIT,Qingdao_China,Jubail_Saudi Arabia,5014.2,14.7,14.21
POLARIS SPIRIT,Qingdao_China,Itaguaí_Brazil,11370.96,14.7,32.23
POLARIS SPIRIT,Qingdao_China,Jingtang_China,289.2,14.7,0.82
POLARIS SPIRIT,Qingdao_China,Lianyungang_China,130.17,14.7,0.37
POLARIS SPIRIT,Qingdao_China,Krishnapatnam_India,3532.96,14.7,10.01
POLARIS SPIRIT,Caofeidian_China,Tianjin_China,49.44,14.7,0.14
POLARIS SPIRIT,Caofeidian_China,Vizag_India,3131.34,14.7,8.88
POLARIS SPIRIT,Caofeidian_China,Fangcheng_China,1635.32,14.7,4.64
POLARIS SPIRIT,Caofeidian_China,Mangalore_India,3904.26,14.7,11.07
POLARIS SPIRIT,Caofeidian_China,Gwangyang_South Korea,707.72,14.7,2.01
POLARIS SPIRIT,Caofeidian_China,Teluk Rubiah_Malaysia,3106.48,14.7,8.81
POLARIS SPIRIT,Caofeidian_China,Paradip_India,2781.98,14.7,7.89
POLARIS SPIRIT,Caofeidian_China,Map Ta Phut_Thailand,2563.49,14.7,7.27
POLARIS SPIRIT,Caofeidian_China,Rotterdam_Netherlands,6106.14,14.7,17.31
POLARIS SPIRIT,Caofeidian_China,Xiamen_China,1220.12,14.7,3.46
POLARIS SPIRIT,Caofeidian_China,Kandla_India,5591.36,14.7,15.85
POLARIS SPIRIT,Caofeidian_China,Port Talbot_Wales,6419.04,14.7,18.19
POLARIS SPIRIT,Caofeidian_China,Mundra_India,3718.17,14.7,10.54
POLARIS SPIRIT,Caofeidian_China,Jubail_Saudi Arabia,4839.34,14.7,13.72
POLARIS SPIRIT,Caofeidian_China,Itaguaí_Brazil,11328.57,14.7,32.11
POLARIS SPIRIT,Caofeidian_China,Jingtang_China,18.92,14.7,0.05
POLARIS SPIRIT,Caofeidian_China,Lianyungang_China,363.4,14.7,1.03
POLARIS SPIRIT,Caofeidian_China,Krishnapatnam_India,3512.96,14.7,9.96
POLARIS SPIRIT,Tianjin_China,Vizag_India,4129.65,14.7,11.71
POLARIS SPIRIT,Tianjin_China,Fangcheng_China,1611.01,14.7,4.57
POLARIS SPIRIT,Tianjin_China,Mangalore_India,3858.15,14.7,10.94
POLARIS SPIRIT,Tianjin_China,Gwangyang_South Korea,752.03,14.7,2.13
POLARIS SPIRIT,Tianjin_China,Teluk Rubiah_Malaysia,2969.17,14.7,8.42
POLARIS SPIRIT,Tianjin_China,Paradip_India,4542.3,14.7,12.88
POLARIS SPIRIT,Tianjin_China,Map Ta Phut_Thailand,2534.88,14.7,7.19
POLARIS SPIRIT,Tianjin_China,Rotterdam_Netherlands,11133.0,14.7,31.56
POLARIS SPIRIT,Tianjin_China,Xiamen_China,1219.14,14.7,3.46
POLARIS SPIRIT,Tianjin_China,Kandla_India,3627.91,14.7,10.28
POLARIS SPIRIT,Tianjin_China,Port Talbot_Wales,6392.99,14.7,18.12
POLARIS SPIRIT,Tianjin_China,Mundra_India,3668.99,14.7,10.4
POLARIS SPIRIT,Tianjin_China,Jubail_Saudi Arabia,4790.83,14.7,13.58
POLARIS SPIRIT,Tianjin_China,Itaguaí_Brazil,11373.12,14.7,32.24
POLARIS SPIRIT,Tianjin_China,Jingtang_China,82.82,14.7,0.23
POLARIS SPIRIT,Tianjin_China,Lianyungang_China,374.38,14.7,1.06
POLARIS SPIRIT,Tianjin_China,Krishnapatnam_India,3468.08,14.7,9.83
POLARIS SPIRIT,Vizag_India,Fangcheng_China,2014.3,14.7,5.71
POLARIS SPIRIT,Vizag_India,Mangalore_India,789.08,14.7,2.24
POLARIS SPIRIT,Vizag_India,Gwangyang_South Korea,3611.62,14.7,10.24
POLARIS SPIRIT,Vizag_India,Teluk Rubiah_Malaysia,1827.88,14.7,5.18
POLARIS SPIRIT,Vizag_India,Paradip_India,248.46,14.7,0.7
POLARIS SPIRIT,Vizag_India,Map Ta Phut_Thailand,1513.98,14.7,4.29
POLARIS SPIRIT,Vizag_India,Rotterdam_Netherlands,5840.39,14.7,16.55
POLARIS SPIRIT,Vizag_India,Xiamen_China,2784.31,14.7,7.89
POLARIS SPIRIT,Vizag_India,Kandla_India,1118.35,14.7,3.17
POLARIS SPIRIT,Vizag_India,Port Talbot_Wales,6253.19,14.7,17.72
POLARIS SPIRIT,Vizag_India,Mundra_India,1148.95,14.7,3.26
POLARIS SPIRIT,Vizag_India,Jubail_Saudi Arabia,2893.44,14.7,8.2
POLARIS SPIRIT,Vizag_India,Itaguaí_Brazil,10956.11,14.7,31.05
POLARIS SPIRIT,Vizag_India,Jingtang_China,3146.8,14.7,8.92
POLARIS SPIRIT,Vizag_India,Lianyungang_China,4064.24,14.7,11.52
POLARIS SPIRIT,Vizag_India,Krishnapatnam_India,383.83,14.7,1.09
POLARIS SPIRIT,Fangcheng_China,Mangalore_India,2780.8,14.7,7.88
POLARIS SPIRIT,Fangcheng_China,Gwangyang_South Korea,1809.86,14.7,5.13
POLARIS SPIRIT,Fangcheng_China,Teluk Rubiah_Malaysia,1722.0,14.7,4.88
POLARIS SPIRIT,Fangcheng_China,Paradip_India,1704.09,14.7,4.83
POLARIS SPIRIT,Fangcheng_China,Map Ta Phut_Thailand,948.11,14.7,2.69
POLARIS SPIRIT,Fangcheng_China,Rotterdam_Netherlands,6845.91,14.7,19.4
POLARIS SPIRIT,Fangcheng_China,Xiamen_China,789.98,14.7,2.24
POLARIS SPIRIT,Fangcheng_China,Kandla_India,2960.94,14.7,8.39
POLARIS SPIRIT,Fangcheng_China,Port Talbot_Wales,7225.35,14.7,20.48
POLARIS SPIRIT,Fangcheng_China,Mundra_India,4160.19,14.7,11.79
POLARIS SPIRIT,Fangcheng_China,Jubail_Saudi Arabia,5177.52,14.7,14.68
POLARIS SPIRIT,Fangcheng_China,Itaguaí_Brazil,10310.16,14.7,29.22
POLARIS SPIRIT,Fangcheng_China,Jingtang_China,1654.25,14.7,4.69
POLARIS SPIRIT,Fangcheng_China,Lianyungang_China,1372.53,14.7,3.89
POLARIS SPIRIT,Fangcheng_China,Krishnapatnam_India,2337.75,14.7,6.63
POLARIS SPIRIT,Mangalore_India,Gwangyang_South Korea,4399.69,14.7,12.47
POLARIS SPIRIT,Mangalore_India,Teluk Rubiah_Malaysia,2261.56,14.7,6.41
POLARIS SPIRIT,Mangalore_India,Paradip_India,1135.91,14.7,3.22
POLARIS SPIRIT,Mangalore_India,Map Ta Phut_Thailand,2155.35,14.7,6.11
POLARIS SPIRIT,Mangalore_India,Rotterdam_Netherlands,6434.01,14.7,18.24
POLARIS SPIRIT,Mangalore_India,Xiamen_China,3560.49,14.7,10.09
POLARIS SPIRIT,Mangalore_India,Kandla_India,927.22,14.7,2.63
POLARIS SPIRIT,Mangalore_India,Port Talbot_Wales,6125.81,14.7,17.36
POLARIS SPIRIT,Mangalore_India,Mundra_India,929.52,14.7,2.63
POLARIS SPIRIT,Mangalore_India,Jubail_Saudi Arabia,2309.23,14.7,6.55
POLARIS SPIRIT,Mangalore_India,Itaguaí_Brazil,10188.0,14.7,28.88
POLARIS SPIRIT,Mangalore_India,Jingtang_China,3919.16,14.7,11.11
POLARIS SPIRIT,Mangalore_India,Lianyungang_China,3841.49,14.7,10.89
POLARIS SPIRIT,Mangalore_India,Krishnapatnam_India,444.77,14.7,1.26
POLARIS SPIRIT,Gwangyang_South Korea,Teluk Rubiah_Malaysia,3333.09,14.7,9.45
POLARIS SPIRIT,Gwangyang_South Korea,Paradip_India,3263.79,14.7,9.25
POLARIS SPIRIT,Gwangyang_South Korea,Map Ta Phut_Thailand,2750.35,14.7,7.8
POLARIS SPIRIT,Gwangyang_South Korea,Rotterdam_Netherlands,6736.22,14.7,19.09
POLARIS SPIRIT,Gwangyang_South Korea,Xiamen_China,1119.15,14.7,3.17
POLARIS SPIRIT,Gwangyang_South Korea,Kandla_India,4283.55,14.7,12.14
POLARIS SPIRIT,Gwangyang_South Korea,Port Talbot_Wales,7028.8,14.7,19.92
POLARIS SPIRIT,Gwangyang_South Korea,Mundra_India,5278.26,14.7,14.96
POLARIS SPIRIT,Gwangyang_South Korea,Jubail_Saudi Arabia,5521.52,14.7,15.65
POLARIS SPIRIT,Gwangyang_South Korea,Itaguaí_Brazil,13947.02,14.7,39.53
POLARIS SPIRIT,Gwangyang_South Korea,Jingtang_China,706.79,14.7,2.0
POLARIS SPIRIT,Gwangyang_South Korea,Lianyungang_China,458.81,14.7,1.3
POLARIS SPIRIT,Gwangyang_South Korea,Krishnapatnam_India,3981.56,14.7,11.29
POLARIS SPIRIT,Teluk Rubiah_Malaysia,Paradip_India,1769.87,14.7,5.02
POLARIS SPIRIT,Teluk Rubiah_Malaysia,Map Ta Phut_Thailand,714.78,14.7,2.03
POLARIS SPIRIT,Teluk Rubiah_Malaysia,Rotterdam_Netherlands,7623.66,14.7,21.61
POLARIS SPIRIT,Teluk Rubiah_Malaysia,Xiamen_China,2218.09,14.7,6.29
POLARIS SPIRIT,Teluk Rubiah_Malaysia,Kandla_India,2933.8,14.7,8.32
POLARIS SPIRIT,Teluk Rubiah_Malaysia,Port Talbot_Wales,8033.8,14.7,22.77
POLARIS SPIRIT,Teluk Rubiah_Malaysia,Mundra_India,2960.51,14.7,8.39
POLARIS SPIRIT,Teluk Rubiah_Malaysia,Jubail_Saudi Arabia,4509.85,14.7,12.78
POLARIS SPIRIT,Teluk Rubiah_Malaysia,Itaguaí_Brazil,11840.55,14.7,33.56
POLARIS SPIRIT,Teluk Rubiah_Malaysia,Jingtang_China,3118.96,14.7,8.84
POLARIS SPIRIT,Teluk Rubiah_Malaysia,Lianyungang_China,2957.46,14.7,8.38
POLARIS SPIRIT,Teluk Rubiah_Malaysia,Krishnapatnam_India,1897.37,14.7,5.38
POLARIS SPIRIT,Paradip_India,Map Ta Phut_Thailand,1329.57,14.7,3.77
POLARIS SPIRIT,Paradip_India,Rotterdam_Netherlands,5854.16,14.7,16.59
POLARIS SPIRIT,Paradip_India,Xiamen_China,2460.05,14.7,6.97
POLARIS SPIRIT,Paradip_India,Kandla_India,2332.74,14.7,6.61
POLARIS SPIRIT,Paradip_India,Port Talbot_Wales,6264.74,14.7,17.76
POLARIS SPIRIT,Paradip_India,Mundra_India,1343.32,14.7,3.81
POLARIS SPIRIT,Paradip_India,Jubail_Saudi Arabia,2896.44,14.7,8.21
POLARIS SPIRIT,Paradip_India,Itaguaí_Brazil,8399.58,14.7,23.81
POLARIS SPIRIT,Paradip_India,Jingtang_China,4434.56,14.7,12.57
POLARIS SPIRIT,Paradip_India,Lianyungang_China,4003.0,14.7,11.35
POLARIS SPIRIT,Paradip_India,Krishnapatnam_India,544.68,14.7,1.54
POLARIS SPIRIT,Map Ta Phut_Thailand,Rotterdam_Netherlands,7087.84,14.7,20.09
POLARIS SPIRIT,Map Ta Phut_Thailand,Xiamen_China,1673.53,14.7,4.74
POLARIS SPIRIT,Map Ta Phut_Thailand,Kandla_India,2617.88,14.7,7.42
POLARIS SPIRIT,Map Ta Phut_Thailand,Port Talbot_Wales,7491.29,14.7,21.23
POLARIS SPIRIT,Map Ta Phut_Thailand,Mundra_India,2651.57,14.7,7.52
POLARIS SPIRIT,Map Ta Phut_Thailand,Jubail_Saudi Arabia,4216.46,14.7,11.95
POLARIS SPIRIT,Map Ta Phut_Thailand,Itaguaí_Brazil,12207.2,14.7,34.6
POLARIS SPIRIT,Map Ta Phut_Thailand,Jingtang_China,2582.34,14.7,7.32
POLARIS SPIRIT,Map Ta Phut_Thailand,Lianyungang_China,2318.6,14.7,6.57
POLARIS SPIRIT,Map Ta Phut_Thailand,Krishnapatnam_India,1724.27,14.7,4.89
POLARIS SPIRIT,Rotterdam_Netherlands,Xiamen_China,7088.02,14.7,20.09
POLARIS SPIRIT,Rotterdam_Netherlands,Kandla_India,6143.98,14.7,17.41
POLARIS SPIRIT,Rotterdam_Netherlands,Port Talbot_Wales,535.8,14.7,1.52
POLARIS SPIRIT,Rotterdam_Netherlands,Mundra_India,4815.01,14.7,13.65
POLARIS SPIRIT,Rotterdam_Netherlands,Jubail_Saudi Arabia,3534.82,14.7,10.02
POLARIS SPIRIT,Rotterdam_Netherlands,Itaguaí_Brazil,5383.3,14.7,15.26
POLARIS SPIRIT,Rotterdam_Netherlands,Jingtang_China,6098.45,14.7,17.29
POLARIS SPIRIT,Rotterdam_Netherlands,Lianyungang_China,6433.19,14.7,18.23
POLARIS SPIRIT,Rotterdam_Netherlands,Krishnapatnam_India,5902.08,14.7,16.73
POLARIS SPIRIT,Xiamen_China,Kandla_India,3665.53,14.7,10.39
POLARIS SPIRIT,Xiamen_China,Port Talbot_Wales,7437.12,14.7,21.08
POLARIS SPIRIT,Xiamen_China,Mundra_India,3706.63,14.7,10.51
POLARIS SPIRIT,Xiamen_China,Jubail_Saudi Arabia,5117.84,14.7,14.51
POLARIS SPIRIT,Xiamen_China,Itaguaí_Brazil,10369.0,14.7,29.39
POLARIS SPIRIT,Xiamen_China,Jingtang_China,1236.78,14.7,3.51
POLARIS SPIRIT,Xiamen_China,Lianyungang_China,866.7,14.7,2.46
POLARIS SPIRIT,Xiamen_China,Krishnapatnam_India,3119.58,14.7,8.84
POLARIS SPIRIT,Kandla_India,Port Talbot_Wales,5240.69,14.7,14.85
POLARIS SPIRIT,Kandla_India,Mundra_India,41.79,14.7,0.12
POLARIS SPIRIT,Kandla_India,Jubail_Saudi Arabia,1599.42,14.7,4.53
POLARIS SPIRIT,Kandla_India,Itaguaí_Brazil,10075.42,14.7,28.56
POLARIS SPIRIT,Kandla_India,Jingtang_China,3688.43,14.7,10.45
POLARIS SPIRIT,Kandla_India,Lianyungang_China,3711.16,14.7,10.52
POLARIS SPIRIT,Kandla_India,Krishnapatnam_India,1079.62,14.7,3.06
POLARIS SPIRIT,Port Talbot_Wales,Mundra_India,5226.51,14.7,14.81
POLARIS SPIRIT,Port Talbot_Wales,Jubail_Saudi Arabia,3926.56,14.7,11.13
POLARIS SPIRIT,Port Talbot_Wales,Itaguaí_Brazil,5010.39,14.7,14.2
POLARIS SPIRIT,Port Talbot_Wales,Jingtang_China,6410.36,14.7,18.17
POLARIS SPIRIT,Port Talbot_Wales,Lianyungang_China,6754.52,14.7,19.15
POLARIS SPIRIT,Port Talbot_Wales,Krishnapatnam_India,6314.58,14.7,17.9
POLARIS SPIRIT,Mundra_India,Jubail_Saudi Arabia,1567.06,14.7,4.44
POLARIS SPIRIT,Mundra_India,Itaguaí_Brazil,10034.07,14.7,28.44
POLARIS SPIRIT,Mundra_India,Jingtang_China,3729.48,14.7,10.57
POLARIS SPIRIT,Mundra_India,Lianyungang_China,3752.83,14.7,10.64
POLARIS SPIRIT,Mundra_India,Krishnapatnam_India,1098.68,14.7,3.11
POLARIS SPIRIT,Jubail_Saudi Arabia,Itaguaí_Brazil,8668.56,14.7,24.57
POLARIS SPIRIT,Jubail_Saudi Arabia,Jingtang_China,4845.73,14.7,13.74
POLARIS SPIRIT,Jubail_Saudi Arabia,Lianyungang_China,4972.22,14.7,14.09
POLARIS SPIRIT,Jubail_Saudi Arabia,Krishnapatnam_India,2616.21,14.7,7.42
POLARIS SPIRIT,Itaguaí_Brazil,Jingtang_China,11083.22,14.7,31.42
POLARIS SPIRIT,Itaguaí_Brazil,Lianyungang_China,11723.25,14.7,33.23
POLARIS SPIRIT,Itaguaí_Brazil,Krishnapatnam_India,8282.0,14.7,23.48
POLARIS SPIRIT,Jingtang_China,Lianyungang_China,378.12,14.7,1.07
POLARIS SPIRIT,Jingtang_China,Krishnapatnam_India,3528.56,14.7,10.0
POLARIS SPIRIT,Lianyungang_China,Krishnapatnam_India,3429.82,14.7,9.72
IRON CENTURY,Dampier_Australia,Ponta da Madeira_Brazil,12623.15,14.2,37.04
IRON CENTURY,Dampier_Australia,Saldanha Bay_South Africa,7213.63,14.2,21.17
IRON CENTURY,Dampier_Australia,Taboneo_Indonesia,1670.48,14.2,4.9
IRON CENTURY,Dampier_Australia,Vancouver_Canada,10510.98,14.2,30.84
IRON CENTURY,Dampier_Australia,Kamsar_Guinea,11175.72,14.2,32.79
IRON CENTURY,Dampier_Australia,Port Hedland_Australia,154.56,14.2,0.45
IRON CENTURY,Dampier_Australia,Tubarao_Brazil,11199.88,14.2,32.86
IRON CENTURY,Dampier_Australia,Qingdao_China,3331.2,14.2,9.77
IRON CENTURY,Dampier_Australia,Caofeidian_China,3725.37,14.2,10.93
IRON CENTURY,Dampier_Australia,Tianjin_China,3617.6,14.2,10.62
IRON CENTURY,Dampier_Australia,Vizag_India,4243.92,14.2,12.45
IRON CENTURY,Dampier_Australia,Fangcheng_China,2681.08,14.2,7.87
IRON CENTURY,Dampier_Australia,Mangalore_India,4463.09,14.2,13.1
IRON CENTURY,Dampier_Australia,Gwangyang_South Korea,4753.32,14.2,13.95
IRON CENTURY,Dampier_Australia,Teluk Rubiah_Malaysia,2473.52,14.2,7.26
IRON CENTURY,Dampier_Australia,Paradip_India,4235.0,14.2,12.43
IRON CENTURY,Dampier_Australia,Map Ta Phut_Thailand,3081.34,14.2,9.04
IRON CENTURY,Dampier_Australia,Rotterdam_Netherlands,10082.53,14.2,29.58
IRON CENTURY,Dampier_Australia,Xiamen_China,2820.14,14.2,8.28
IRON CENTURY,Dampier_Australia,Kandla_India,5291.03,14.2,15.53
IRON CENTURY,Dampier_Australia,Port Talbot_Wales,10494.78,14.2,30.79
IRON CENTURY,Dampier_Australia,Mundra_India,5310.2,14.2,15.58
IRON CENTURY,Dampier_Australia,Jubail_Saudi Arabia,6767.98,14.2,19.86
IRON CENTURY,Dampier_Australia,Itaguaí_Brazil,11132.8,14.2,32.67
IRON CENTURY,Dampier_Australia,Jingtang_China,3708.54,14.2,10.88
IRON CENTURY,Dampier_Australia,Lianyungang_China,3348.48,14.2,9.83
IRON CENTURY,Dampier_Australia,Krishnapatnam_India,4211.61,14.2,12.36
IRON CENTURY,Ponta da Madeira_Brazil,Saldanha Bay_South Africa,5500.32,14.2,16.14
IRON CENTURY,Ponta da Madeira_Brazil,Taboneo_Indonesia,13535.63,14.2,39.72
IRON CENTURY,Ponta da Madeira_Brazil,Vancouver_Canada,7124.53,14.2,20.91
IRON CENTURY,Ponta da Madeira_Brazil,Kamsar_Guinea,2652.04,14.2,7.78
IRON CENTURY,Ponta da Madeira_Brazil,Port Hedland_Australia,12743.47,14.2,37.39
IRON CENTURY,Ponta da Madeira_Brazil,Tubarao_Brazil,1526.57,14.2,4.48
IRON CENTURY,Ponta da Madeira_Brazil,Qingdao_China,10768.94,14.2,31.6
IRON CENTURY,Ponta da Madeira_Brazil,Caofeidian_China,11049.5,14.2,32.42
IRON CENTURY,Ponta da Madeira_Brazil,Tianjin_China,11886.0,14.2,34.88
IRON CENTURY,Ponta da Madeira_Brazil,Vizag_India,10614.97,14.2,31.15
IRON CENTURY,Ponta da Madeira_Brazil,Fangcheng_China,10990.82,14.2,32.25
IRON CENTURY,Ponta da Madeira_Brazil,Mangalore_India,9990.66,14.2,29.32
IRON CENTURY,Ponta da Madeira_Brazil,Gwangyang_South Korea,12335.95,14.2,36.2
IRON CENTURY,Ponta da Madeira_Brazil,Teluk Rubiah_Malaysia,12173.75,14.2,35.72
IRON CENTURY,Ponta da Madeira_Brazil,Paradip_India,10839.16,14.2,31.81
IRON CENTURY,Ponta da Madeira_Brazil,Map Ta Phut_Thailand,12124.91,14.2,35.58
IRON CENTURY,Ponta da Madeira_Brazil,Rotterdam_Netherlands,4080.78,14.2,11.97
IRON CENTURY,Ponta da Madeira_Brazil,Xiamen_China,12789.78,14.2,37.53
IRON CENTURY,Ponta da Madeira_Brazil,Kandla_India,9532.44,14.2,27.97
IRON CENTURY,Ponta da Madeira_Brazil,Port Talbot_Wales,3731.59,14.2,10.95
IRON CENTURY,Ponta da Madeira_Brazil,Mundra_India,9496.22,14.2,27.86
IRON CENTURY,Ponta da Madeira_Brazil,Jubail_Saudi Arabia,7950.04,14.2,23.33
IRON CENTURY,Ponta da Madeira_Brazil,Itaguaí_Brazil,1882.56,14.2,5.52
IRON CENTURY,Ponta da Madeira_Brazil,Jingtang_China,11483.16,14.2,33.69
IRON CENTURY,Ponta da Madeira_Brazil,Lianyungang_China,11028.6,14.2,32.36
IRON CENTURY,Ponta da Madeira_Brazil,Krishnapatnam_India,10408.64,14.2,30.54
IRON CENTURY,Saldanha Bay_South Africa,Taboneo_Indonesia,8174.86,14.2,23.99
IRON CENTURY,Saldanha Bay_South Africa,Vancouver_Canada,12354.61,14.2,36.25
IRON CENTURY,Saldanha Bay_South Africa,Kamsar_Guinea,4537.52,14.2,13.31
IRON CENTURY,Saldanha Bay_South Africa,Port Hedland_Australia,7356.16,14.2,21.58
IRON CENTURY,Saldanha Bay_South Africa,Tubarao_Brazil,4444.79,14.2,13.04
IRON CENTURY,Saldanha Bay_South Africa,Qingdao_China,8085.54,14.2,23.73
IRON CENTURY,Saldanha Bay_South Africa,Caofeidian_China,8469.69,14.2,24.85
IRON CENTURY,Saldanha Bay_South Africa,Tianjin_China,8350.68,14.2,24.5
IRON CENTURY,Saldanha Bay_South Africa,Vizag_India,6750.55,14.2,19.81
IRON CENTURY,Saldanha Bay_South Africa,Fangcheng_China,6681.36,14.2,19.6
IRON CENTURY,Saldanha Bay_South Africa,Mangalore_India,5973.72,14.2,17.53
IRON CENTURY,Saldanha Bay_South Africa,Gwangyang_South Korea,10334.99,14.2,30.33
IRON CENTURY,Saldanha Bay_South Africa,Teluk Rubiah_Malaysia,7241.55,14.2,21.25
IRON CENTURY,Saldanha Bay_South Africa,Paradip_India,7100.58,14.2,20.84
