Vessel,From_Port,To_Port,Distance_NM,Speed_kn,Sailing_Days
EVEREST OCEAN,Vancouver_Canada,Port Talbot_Wales,5606.8,12.8,18.25
EVEREST OCEAN,Vancouver_Canada,Mundra_India,10028.64,12.8,32.65
EVEREST OCEAN,Vancouver_Canada,Jubail_Saudi Arabia,8692.22,12.8,28.29
EVEREST OCEAN,Vancouver_Canada,Itaguaí_Brazil,8455.58,12.8,27.52
EVEREST OCEAN,Vancouver_Canada,Jingtang_China,5337.66,12.8,17.38
EVEREST OCEAN,Vancouver_Canada,Lianyungang_China,5063.85,12.8,16.48
EVEREST OCEAN,Vancouver_Canada,Krishnapatnam_India,8260.25,12.8,26.89
EVEREST OCEAN,Kamsar_Guinea,Port Hedland_Australia,11329.31,12.8,36.88
EVEREST OCEAN,Kamsar_Guinea,Tubarao_Brazil,3314.3,12.8,10.79
EVEREST OCEAN,Kamsar_Guinea,Qingdao_China,11614.72,12.8,37.81
EVEREST OCEAN,Kamsar_Guinea,Caofeidian_China,11120.08,12.8,36.2
EVEREST OCEAN,Kamsar_Guinea,Tianjin_China,11854.27,12.8,38.59
EVEREST OCEAN,Kamsar_Guinea,Vizag_India,8455.2,12.8,27.52
EVEREST OCEAN,Kamsar_Guinea,Fangcheng_China,10129.0,12.8,32.97
EVEREST OCEAN,Kamsar_Guinea,Mangalore_India,7385.41,12.8,24.04
EVEREST OCEAN,Kamsar_Guinea,Gwangyang_South Korea,10303.94,12.8,33.54
EVEREST OCEAN,Kamsar_Guinea,Teluk Rubiah_Malaysia,9632.65,12.8,31.36
EVEREST OCEAN,Kamsar_Guinea,Paradip_India,8187.4,12.8,26.65
EVEREST OCEAN,Kamsar_Guinea,Map Ta Phut_Thailand,9484.41,12.8,30.87
EVEREST OCEAN,Kamsar_Guinea,Rotterdam_Netherlands,3718.64,12.8,12.1
EVEREST OCEAN,Kamsar_Guinea,Xiamen_China,10304.48,12.8,33.54
EVEREST OCEAN,Kamsar_Guinea,Kandla_India,6880.84,12.8,22.4
EVEREST OCEAN,Kamsar_Guinea,Port Talbot_Wales,3533.18,12.8,11.5
EVEREST OCEAN,Kamsar_Guinea,Mundra_India,6844.87,12.8,22.28
EVEREST OCEAN,Kamsar_Guinea,Jubail_Saudi Arabia,5299.3,12.8,17.25
EVEREST OCEAN,Kamsar_Guinea,Itaguaí_Brazil,3667.27,12.8,11.94
EVEREST OCEAN,Kamsar_Guinea,Jingtang_China,12019.35,12.8,39.13
EVEREST OCEAN,Kamsar_Guinea,Lianyungang_China,9885.23,12.8,32.18
EVEREST OCEAN,Kamsar_Guinea,Krishnapatnam_India,7786.53,12.8,25.35
EVEREST OCEAN,Port Hedland_Australia,Tubarao_Brazil,11300.54,12.8,36.79
EVEREST OCEAN,Port Hedland_Australia,Qingdao_China,3492.58,12.8,11.37
EVEREST OCEAN,Port Hedland_Australia,Caofeidian_China,3788.51,12.8,12.33
EVEREST OCEAN,Port Hedland_Australia,Tianjin_China,3985.8,12.8,12.97
EVEREST OCEAN,Port Hedland_Australia,Vizag_India,4327.04,12.8,14.09
EVEREST OCEAN,Port Hedland_Australia,Fangcheng_China,2842.74,12.8,9.25
EVEREST OCEAN,Port Hedland_Australia,Mangalore_India,4570.22,12.8,14.88
EVEREST OCEAN,Port Hedland_Australia,Gwangyang_South Korea,3633.0,12.8,11.83
EVEREST OCEAN,Port Hedland_Australia,Teluk Rubiah_Malaysia,2538.05,12.8,8.26
EVEREST OCEAN,Port Hedland_Australia,Paradip_India,2980.8,12.8,9.7
EVEREST OCEAN,Port Hedland_Australia,Map Ta Phut_Thailand,3124.28,12.8,10.17
EVEREST OCEAN,Port Hedland_Australia,Rotterdam_Netherlands,10158.86,12.8,33.07
EVEREST OCEAN,Port Hedland_Australia,Xiamen_China,2806.75,12.8,9.14
EVEREST OCEAN,Port Hedland_Australia,Kandla_India,5385.93,12.8,17.53
EVEREST OCEAN,Port Hedland_Australia,Port Talbot_Wales,10570.05,12.8,34.41
EVEREST OCEAN,Port Hedland_Australia,Mundra_India,5406.14,12.8,17.6
EVEREST OCEAN,Port Hedland_Australia,Jubail_Saudi Arabia,6877.94,12.8,22.39
EVEREST OCEAN,Port Hedland_Australia,Itaguaí_Brazil,11221.22,12.8,36.53
EVEREST OCEAN,Port Hedland_Australia,Jingtang_China,3584.64,12.8,11.67
EVEREST OCEAN,Port Hedland_Australia,Lianyungang_China,3545.52,12.8,11.54
EVEREST OCEAN,Port Hedland_Australia,Krishnapatnam_India,2916.5,12.8,9.49
EVEREST OCEAN,Tubarao_Brazil,Qingdao_China,10480.4,12.8,34.12
EVEREST OCEAN,Tubarao_Brazil,Caofeidian_China,11214.72,12.8,36.51
EVEREST OCEAN,Tubarao_Brazil,Tianjin_China,12890.75,12.8,41.96
EVEREST OCEAN,Tubarao_Brazil,Vizag_India,10654.01,12.8,34.68
EVEREST OCEAN,Tubarao_Brazil,Fangcheng_China,10191.84,12.8,33.18
EVEREST OCEAN,Tubarao_Brazil,Mangalore_India,9895.96,12.8,32.21
EVEREST OCEAN,Tubarao_Brazil,Gwangyang_South Korea,13609.77,12.8,44.3
EVEREST OCEAN,Tubarao_Brazil,Teluk Rubiah_Malaysia,11654.83,12.8,37.94
EVEREST OCEAN,Tubarao_Brazil,Paradip_India,10965.74,12.8,35.7
EVEREST OCEAN,Tubarao_Brazil,Map Ta Phut_Thailand,11961.13,12.8,38.94
EVEREST OCEAN,Tubarao_Brazil,Rotterdam_Netherlands,5161.33,12.8,16.8
EVEREST OCEAN,Tubarao_Brazil,Xiamen_China,10765.65,12.8,35.04
EVEREST OCEAN,Tubarao_Brazil,Kandla_India,9745.46,12.8,31.72
EVEREST OCEAN,Tubarao_Brazil,Port Talbot_Wales,4836.84,12.8,15.74
EVEREST OCEAN,Tubarao_Brazil,Mundra_India,9704.32,12.8,31.59
EVEREST OCEAN,Tubarao_Brazil,Jubail_Saudi Arabia,8049.72,12.8,26.2
EVEREST OCEAN,Tubarao_Brazil,Itaguaí_Brazil,358.36,12.8,1.17
EVEREST OCEAN,Tubarao_Brazil,Jingtang_China,11650.33,12.8,37.92
EVEREST OCEAN,Tubarao_Brazil,Lianyungang_China,10718.5,12.8,34.89
EVEREST OCEAN,Tubarao_Brazil,Krishnapatnam_India,7761.6,12.8,25.27
EVEREST OCEAN,Qingdao_China,Caofeidian_China,278.65,12.8,0.91
EVEREST OCEAN,Qingdao_China,Tianjin_China,304.26,12.8,0.99
EVEREST OCEAN,Qingdao_China,Vizag_India,3156.62,12.8,10.28
EVEREST OCEAN,Qingdao_China,Fangcheng_China,1501.69,12.8,4.89
EVEREST OCEAN,Qingdao_China,Mangalore_India,3940.36,12.8,12.83
EVEREST OCEAN,Qingdao_China,Gwangyang_South Korea,508.54,12.8,1.66
EVEREST OCEAN,Qingdao_China,Teluk Rubiah_Malaysia,2692.8,12.8,8.77
EVEREST OCEAN,Qingdao_China,Paradip_India,2806.81,12.8,9.14
EVEREST OCEAN,Qingdao_China,Map Ta Phut_Thailand,2447.06,12.8,7.97
EVEREST OCEAN,Qingdao_China,Rotterdam_Netherlands,6381.96,12.8,20.77
EVEREST OCEAN,Qingdao_China,Xiamen_China,986.13,12.8,3.21
EVEREST OCEAN,Qingdao_China,Kandla_India,3784.14,12.8,12.32
EVEREST OCEAN,Qingdao_China,Port Talbot_Wales,6696.68,12.8,21.8
EVEREST OCEAN,Qingdao_China,Mundra_India,3825.69,12.8,12.45
EVEREST OCEAN,Qingdao_China,Jubail_Saudi Arabia,5014.2,12.8,16.32
EVEREST OCEAN,Qingdao_China,Itaguaí_Brazil,11370.96,12.8,37.01
EVEREST OCEAN,Qingdao_China,Jingtang_China,289.2,12.8,0.94
EVEREST OCEAN,Qingdao_China,Lianyungang_China,130.17,12.8,0.42
EVEREST OCEAN,Qingdao_China,Krishnapatnam_India,3532.96,12.8,11.5
EVEREST OCEAN,Caofeidian_China,Tianjin_China,49.44,12.8,0.16
EVEREST OCEAN,Caofeidian_China,Vizag_India,3131.34,12.8,10.19
EVEREST OCEAN,Caofeidian_China,Fangcheng_China,1635.32,12.8,5.32
EVEREST OCEAN,Caofeidian_China,Mangalore_India,3904.26,12.8,12.71
EVEREST OCEAN,Caofeidian_China,Gwangyang_South Korea,707.72,12.8,2.3
EVEREST OCEAN,Caofeidian_China,Teluk Rubiah_Malaysia,3106.48,12.8,10.11
EVEREST OCEAN,Caofeidian_China,Paradip_India,2781.98,12.8,9.06
EVEREST OCEAN,Caofeidian_China,Map Ta Phut_Thailand,2563.49,12.8,8.34
EVEREST OCEAN,Caofeidian_China,Rotterdam_Netherlands,6106.14,12.8,19.88
EVEREST OCEAN,Caofeidian_China,Xiamen_China,1220.12,12.8,3.97
EVEREST OCEAN,Caofeidian_China,Kandla_India,5591.36,12.8,18.2
EVEREST OCEAN,Caofeidian_China,Port Talbot_Wales,6419.04,12.8,20.9
EVEREST OCEAN,Caofeidian_China,Mundra_India,3718.17,12.8,12.1
EVEREST OCEAN,Caofeidian_China,Jubail_Saudi Arabia,4839.34,12.8,15.75
EVEREST OCEAN,Caofeidian_China,Itaguaí_Brazil,11328.57,12.8,36.88
EVEREST OCEAN,Caofeidian_China,Jingtang_China,18.92,12.8,0.06
EVEREST OCEAN,Caofeidian_China,Lianyungang_China,363.4,12.8,1.18
EVEREST OCEAN,Caofeidian_China,Krishnapatnam_India,3512.96,12.8,11.44
EVEREST OCEAN,Tianjin_China,Vizag_India,4129.65,12.8,13.44
EVEREST OCEAN,Tianjin_China,Fangcheng_China,1611.01,12.8,5.24
EVEREST OCEAN,Tianjin_China,Mangalore_India,3858.15,12.8,12.56
EVEREST OCEAN,Tianjin_China,Gwangyang_South Korea,752.03,12.8,2.45
EVEREST OCEAN,Tianjin_China,Teluk Rubiah_Malaysia,2969.17,12.8,9.67
EVEREST OCEAN,Tianjin_China,Paradip_India,4542.3,12.8,14.79
EVEREST OCEAN,Tianjin_China,Map Ta Phut_Thailand,2534.88,12.8,8.25
EVEREST OCEAN,Tianjin_China,Rotterdam_Netherlands,11133.0,12.8,36.24
EVEREST OCEAN,Tianjin_China,Xiamen_China,1219.14,12.8,3.97
EVEREST OCEAN,Tianjin_China,Kandla_India,3627.91,12.8,11.81
EVEREST OCEAN,Tianjin_China,Port Talbot_Wales,6392.99,12.8,20.81
EVEREST OCEAN,Tianjin_China,Mundra_India,3668.99,12.8,11.94
EVEREST OCEAN,Tianjin_China,Jubail_Saudi Arabia,4790.83,12.8,15.6
EVEREST OCEAN,Tianjin_China,Itaguaí_Brazil,11373.12,12.8,37.02
EVEREST OCEAN,Tianjin_China,Jingtang_China,82.82,12.8,0.27
EVEREST OCEAN,Tianjin_China,Lianyungang_China,374.38,12.8,1.22
EVEREST OCEAN,Tianjin_China,Krishnapatnam_India,3468.08,12.8,11.29
EVEREST OCEAN,Vizag_India,Fangcheng_China,2014.3,12.8,6.56
EVEREST OCEAN,Vizag_India,Mangalore_India,789.08,12.8,2.57
EVEREST OCEAN,Vizag_India,Gwangyang_South Korea,3611.62,12.8,11.76
EVEREST OCEAN,Vizag_India,Teluk Rubiah_Malaysia,1827.88,12.8,5.95
EVEREST OCEAN,Vizag_India,Paradip_India,248.46,12.8,0.81
EVEREST OCEAN,Vizag_India,Map Ta Phut_Thailand,1513.98,12.8,4.93
EVEREST OCEAN,Vizag_India,Rotterdam_Netherlands,5840.39,12.8,19.01
EVEREST OCEAN,Vizag_India,Xiamen_China,2784.31,12.8,9.06
EVEREST OCEAN,Vizag_India,Kandla_India,1118.35,12.8,3.64
EVEREST OCEAN,Vizag_India,Port Talbot_Wales,6253.19,12.8,20.36
EVEREST OCEAN,Vizag_India,Mundra_India,1148.95,12.8,3.74
EVEREST OCEAN,Vizag_India,Jubail_Saudi Arabia,2893.44,12.8,9.42
EVEREST OCEAN,Vizag_India,Itaguaí_Brazil,10956.11,12.8,35.66
EVEREST OCEAN,Vizag_India,Jingtang_China,3146.8,12.8,10.24
EVEREST OCEAN,Vizag_India,Lianyungang_China,4064.24,12.8,13.23
EVEREST OCEAN,Vizag_India,Krishnapatnam_India,383.83,12.8,1.25
EVEREST OCEAN,Fangcheng_China,Mangalore_India,2780.8,12.8,9.05
EVEREST OCEAN,Fangcheng_China,Gwangyang_South Korea,1809.86,12.8,5.89
EVEREST OCEAN,Fangcheng_China,Teluk Rubiah_Malaysia,1722.0,12.8,5.61
EVEREST OCEAN,Fangcheng_China,Paradip_India,1704.09,12.8,5.55
EVEREST OCEAN,Fangcheng_China,Map Ta Phut_Thailand,948.11,12.8,3.09
EVEREST OCEAN,Fangcheng_China,Rotterdam_Netherlands,6845.91,12.8,22.28
EVEREST OCEAN,Fangcheng_China,Xiamen_China,789.98,12.8,2.57
EVEREST OCEAN,Fangcheng_China,Kandla_India,2960.94,12.8,9.64
EVEREST OCEAN,Fangcheng_China,Port Talbot_Wales,7225.35,12.8,23.52
EVEREST OCEAN,Fangcheng_China,Mundra_India,4160.19,12.8,13.54
EVEREST OCEAN,Fangcheng_China,Jubail_Saudi Arabia,5177.52,12.8,16.85
EVEREST OCEAN,Fangcheng_China,Itaguaí_Brazil,10310.16,12.8,33.56
EVEREST OCEAN,Fangcheng_China,Jingtang_China,1654.25,12.8,5.38
EVEREST OCEAN,Fangcheng_China,Lianyungang_China,1372.53,12.8,4.47
EVEREST OCEAN,Fangcheng_China,Krishnapatnam_India,2337.75,12.8,7.61
EVEREST OCEAN,Mangalore_India,Gwangyang_South Korea,4399.69,12.8,14.32
EVEREST OCEAN,Mangalore_India,Teluk Rubiah_Malaysia,2261.56,12.8,7.36
EVEREST OCEAN,Mangalore_India,Paradip_India,1135.91,12.8,3.7
EVEREST OCEAN,Mangalore_India,Map Ta Phut_Thailand,2155.35,12.8,7.02
EVEREST OCEAN,Mangalore_India,Rotterdam_Netherlands,6434.01,12.8,20.94
EVEREST OCEAN,Mangalore_India,Xiamen_China,3560.49,12.8,11.59
EVEREST OCEAN,Mangalore_India,Kandla_India,927.22,12.8,3.02
EVEREST OCEAN,Mangalore_India,Port Talbot_Wales,6125.81,12.8,19.94
EVEREST OCEAN,Mangalore_India,Mundra_India,929.52,12.8,3.03
EVEREST OCEAN,Mangalore_India,Jubail_Saudi Arabia,2309.23,12.8,7.52
EVEREST OCEAN,Mangalore_India,Itaguaí_Brazil,10188.0,12.8,33.16
EVEREST OCEAN,Mangalore_India,Jingtang_China,3919.16,12.8,12.76
EVEREST OCEAN,Mangalore_India,Lianyungang_China,3841.49,12.8,12.5
EVEREST OCEAN,Mangalore_India,Krishnapatnam_India,444.77,12.8,1.45
EVEREST OCEAN,Gwangyang_South Korea,Teluk Rubiah_Malaysia,3333.09,12.8,10.85
EVEREST OCEAN,Gwangyang_South Korea,Paradip_India,3263.79,12.8,10.62
EVEREST OCEAN,Gwangyang_South Korea,Map Ta Phut_Thailand,2750.35,12.8,8.95
EVEREST OCEAN,Gwangyang_South Korea,Rotterdam_Netherlands,6736.22,12.8,21.93
EVEREST OCEAN,Gwangyang_South Korea,Xiamen_China,1119.15,12.8,3.64
EVEREST OCEAN,Gwangyang_South Korea,Kandla_India,4283.55,12.8,13.94
EVEREST OCEAN,Gwangyang_South Korea,Port Talbot_Wales,7028.8,12.8,22.88
EVEREST OCEAN,Gwangyang_South Korea,Mundra_India,5278.26,12.8,17.18
EVEREST OCEAN,Gwangyang_South Korea,Jubail_Saudi Arabia,5521.52,12.8,17.97
EVEREST OCEAN,Gwangyang_South Korea,Itaguaí_Brazil,13947.02,12.8,45.4
EVEREST OCEAN,Gwangyang_South Korea,Jingtang_China,706.79,12.8,2.3
EVEREST OCEAN,Gwangyang_South Korea,Lianyungang_China,458.81,12.8,1.49
EVEREST OCEAN,Gwangyang_South Korea,Krishnapatnam_India,3981.56,12.8,12.96
EVEREST OCEAN,Teluk Rubiah_Malaysia,Paradip_India,1769.87,12.8,5.76
EVEREST OCEAN,Teluk Rubiah_Malaysia,Map Ta Phut_Thailand,714.78,12.8,2.33
EVEREST OCEAN,Teluk Rubiah_Malaysia,Rotterdam_Netherlands,7623.66,12.8,24.82
EVEREST OCEAN,Teluk Rubiah_Malaysia,Xiamen_China,2218.09,12.8,7.22
EVEREST OCEAN,Teluk Rubiah_Malaysia,Kandla_India,2933.8,12.8,9.55
EVEREST OCEAN,Teluk Rubiah_Malaysia,Port Talbot_Wales,8033.8,12.8,26.15
EVEREST OCEAN,Teluk Rubiah_Malaysia,Mundra_India,2960.51,12.8,9.64
EVEREST OCEAN,Teluk Rubiah_Malaysia,Jubail_Saudi Arabia,4509.85,12.8,14.68
EVEREST OCEAN,Teluk Rubiah_Malaysia,Itaguaí_Brazil,11840.55,12.8,38.54
EVEREST OCEAN,Teluk Rubiah_Malaysia,Jingtang_China,3118.96,12.8,10.15
EVEREST OCEAN,Teluk Rubiah_Malaysia,Lianyungang_China,2957.46,12.8,9.63
EVEREST OCEAN,Teluk Rubiah_Malaysia,Krishnapatnam_India,1897.37,12.8,6.18
EVEREST OCEAN,Paradip_India,Map Ta Phut_Thailand,1329.57,12.8,4.33
EVEREST OCEAN,Paradip_India,Rotterdam_Netherlands,5854.16,12.8,19.06
EVEREST OCEAN,Paradip_India,Xiamen_China,2460.05,12.8,8.01
EVEREST OCEAN,Paradip_India,Kandla_India,2332.74,12.8,7.59
EVEREST OCEAN,Paradip_India,Port Talbot_Wales,6264.74,12.8,20.39
EVEREST OCEAN,Paradip_India,Mundra_India,1343.32,12.8,4.37
EVEREST OCEAN,Paradip_India,Jubail_Saudi Arabia,2896.44,12.8,9.43
EVEREST OCEAN,Paradip_India,Itaguaí_Brazil,8399.58,12.8,27.34
EVEREST OCEAN,Paradip_India,Jingtang_China,4434.56,12.8,14.44
EVEREST OCEAN,Paradip_India,Lianyungang_China,4003.0,12.8,13.03
EVEREST OCEAN,Paradip_India,Krishnapatnam_India,544.68,12.8,1.77
EVEREST OCEAN,Map Ta Phut_Thailand,Rotterdam_Netherlands,7087.84,12.8,23.07
EVEREST OCEAN,Map Ta Phut_Thailand,Xiamen_China,1673.53,12.8,5.45
EVEREST OCEAN,Map Ta Phut_Thailand,Kandla_India,2617.88,12.8,8.52
EVEREST OCEAN,Map Ta Phut_Thailand,Port Talbot_Wales,7491.29,12.8,24.39
EVEREST OCEAN,Map Ta Phut_Thailand,Mundra_India,2651.57,12.8,8.63
EVEREST OCEAN,Map Ta Phut_Thailand,Jubail_Saudi Arabia,4216.46,12.8,13.73
EVEREST OCEAN,Map Ta Phut_Thailand,Itaguaí_Brazil,12207.2,12.8,39.74
EVEREST OCEAN,Map Ta Phut_Thailand,Jingtang_China,2582.34,12.8,8.41
EVEREST OCEAN,Map Ta Phut_Thailand,Lianyungang_China,2318.6,12.8,7.55
EVEREST OCEAN,Map Ta Phut_Thailand,Krishnapatnam_India,1724.27,12.8,5.61
EVEREST OCEAN,Rotterdam_Netherlands,Xiamen_China,7088.02,12.8,23.07
EVEREST OCEAN,Rotterdam_Netherlands,Kandla_India,6143.98,12.8,20.0
EVEREST OCEAN,Rotterdam_Netherlands,Port Talbot_Wales,535.8,12.8,1.74
EVEREST OCEAN,Rotterdam_Netherlands,Mundra_India,4815.01,12.8,15.67
EVEREST OCEAN,Rotterdam_Netherlands,Jubail_Saudi Arabia,3534.82,12.8,11.51
EVEREST OCEAN,Rotterdam_Netherlands,Itaguaí_Brazil,5383.3,12.8,17.52
EVEREST OCEAN,Rotterdam_Netherlands,Jingtang_China,6098.45,12.8,19.85
EVEREST OCEAN,Rotterdam_Netherlands,Lianyungang_China,6433.19,12.8,20.94
EVEREST OCEAN,Rotterdam_Netherlands,Krishnapatnam_India,5902.08,12.8,19.21
EVEREST OCEAN,Xiamen_China,Kandla_India,3665.53,12.8,11.93
EVEREST OCEAN,Xiamen_China,Port Talbot_Wales,7437.12,12.8,24.21
EVEREST OCEAN,Xiamen_China,Mundra_India,3706.63,12.8,12.07
EVEREST OCEAN,Xiamen_China,Jubail_Saudi Arabia,5117.84,12.8,16.66
EVEREST OCEAN,Xiamen_China,Itaguaí_Brazil,10369.0,12.8,33.75
EVEREST OCEAN,Xiamen_China,Jingtang_China,1236.78,12.8,4.03
EVEREST OCEAN,Xiamen_China,Lianyungang_China,866.7,12.8,2.82
EVEREST OCEAN,Xiamen_China,Krishnapatnam_India,3119.58,12.8,10.15
EVEREST OCEAN,Kandla_India,Port Talbot_Wales,5240.69,12.8,17.06
EVEREST OCEAN,Kandla_India,Mundra_India,41.79,12.8,0.14
EVEREST OCEAN,Kandla_India,Jubail_Saudi Arabia,1599.42,12.8,5.21
EVEREST OCEAN,Kandla_India,Itaguaí_Brazil,10075.42,12.8,32.8
EVEREST OCEAN,Kandla_India,Jingtang_China,3688.43,12.8,12.01
EVEREST OCEAN,Kandla_India,Lianyungang_China,3711.16,12.8,12.08
EVEREST OCEAN,Kandla_India,Krishnapatnam_India,1079.62,12.8,3.51
EVEREST OCEAN,Port Talbot_Wales,Mundra_India,5226.51,12.8,17.01
EVEREST OCEAN,Port Talbot_Wales,Jubail_Saudi Arabia,3926.56,12.8,12.78
EVEREST OCEAN,Port Talbot_Wales,Itaguaí_Brazil,5010.39,12.8,16.31
EVEREST OCEAN,Port Talbot_Wales,Jingtang_China,6410.36,12.8,20.87
EVEREST OCEAN,Port Talbot_Wales,Lianyungang_China,6754.52,12.8,21.99
EVEREST OCEAN,Port Talbot_Wales,Krishnapatnam_India,6314.58,12.8,20.56
EVEREST OCEAN,Mundra_India,Jubail_Saudi Arabia,1567.06,12.8,5.1
EVEREST OCEAN,Mundra_India,Itaguaí_Brazil,10034.07,12.8,32.66
EVEREST OCEAN,Mundra_India,Jingtang_China,3729.48,12.8,12.14
EVEREST OCEAN,Mundra_India,Lianyungang_China,3752.83,12.8,12.22
EVEREST OCEAN,Mundra_India,Krishnapatnam_India,1098.68,12.8,3.58
EVEREST OCEAN,Jubail_Saudi Arabia,Itaguaí_Brazil,8668.56,12.8,28.22
EVEREST OCEAN,Jubail_Saudi Arabia,Jingtang_China,4845.73,12.8,15.77
EVEREST OCEAN,Jubail_Saudi Arabia,Lianyungang_China,4972.22,12.8,16.19
EVEREST OCEAN,Jubail_Saudi Arabia,Krishnapatnam_India,2616.21,12.8,8.52
EVEREST OCEAN,Itaguaí_Brazil,Jingtang_China,11083.22,12.8,36.08
EVEREST OCEAN,Itaguaí_Brazil,Lianyungang_China,11723.25,12.8,38.16
EVEREST OCEAN,Itaguaí_Brazil,Krishnapatnam_India,8282.0,12.8,26.96
EVEREST OCEAN,Jingtang_China,Lianyungang_China,378.12,12.8,1.23
EVEREST OCEAN,Jingtang_China,Krishnapatnam_India,3528.56,12.8,11.49
EVEREST OCEAN,Lianyungang_China,Krishnapatnam_India,3429.82,12.8,11.16
POLARIS SPIRIT,Dampier_Australia,Ponta da Madeira_Brazil,12623.15,13.0,40.46
POLARIS SPIRIT,Dampier_Australia,Saldanha Bay_South Africa,7213.63,13.0,23.12
POLARIS SPIRIT,Dampier_Australia,Taboneo_Indonesia,1670.48,13.0,5.35
POLARIS SPIRIT,Dampier_Australia,Vancouver_Canada,10510.98,13.0,33.69
POLARIS SPIRIT,Dampier_Australia,Kamsar_Guinea,11175.72,13.0,35.82
POLARIS SPIRIT,Dampier_Australia,Port Hedland_Australia,154.56,13.0,0.5
POLARIS SPIRIT,Dampier_Australia,Tubarao_Brazil,11199.88,13.0,35.9
POLARIS SPIRIT,Dampier_Australia,Qingdao_China,3331.2,13.0,10.68
POLARIS SPIRIT,Dampier_Australia,Caofeidian_China,3725.37,13.0,11.94
POLARIS SPIRIT,Dampier_Australia,Tianjin_China,3617.6,13.0,11.59
POLARIS SPIRIT,Dampier_Australia,Vizag_India,4243.92,13.0,13.6
POLARIS SPIRIT,Dampier_Australia,Fangcheng_China,2681.08,13.0,8.59
POLARIS SPIRIT,Dampier_Australia,Mangalore_India,4463.09,13.0,14.3
POLARIS SPIRIT,Dampier_Australia,Gwangyang_South Korea,4753.32,13.0,15.24
POLARIS SPIRIT,Dampier_Australia,Teluk Rubiah_Malaysia,2473.52,13.0,7.93
POLARIS SPIRIT,Dampier_Australia,Paradip_India,4235.0,13.0,13.57
POLARIS SPIRIT,Dampier_Australia,Map Ta Phut_Thailand,3081.34,13.0,9.88
POLARIS SPIRIT,Dampier_Australia,Rotterdam_Netherlands,10082.53,13.0,32.32
POLARIS SPIRIT,Dampier_Australia,Xiamen_China,2820.14,13.0,9.04
POLARIS SPIRIT,Dampier_Australia,Kandla_India,5291.03,13.0,16.96
POLARIS SPIRIT,Dampier_Australia,Port Talbot_Wales,10494.78,13.0,33.64
POLARIS SPIRIT,Dampier_Australia,Mundra_India,5310.2,13.0,17.02
POLARIS SPIRIT,Dampier_Australia,Jubail_Saudi Arabia,6767.98,13.0,21.69
POLARIS SPIRIT,Dampier_Australia,Itaguaí_Brazil,11132.8,13.0,35.68
POLARIS SPIRIT,Dampier_Australia,Jingtang_China,3708.54,13.0,11.89
POLARIS SPIRIT,Dampier_Australia,Lianyungang_China,3348.48,13.0,10.73
POLARIS SPIRIT,Dampier_Australia,Krishnapatnam_India,4211.61,13.0,13.5
POLARIS SPIRIT,Ponta da Madeira_Brazil,Saldanha Bay_South Africa,5500.32,13.0,17.63
POLARIS SPIRIT,Ponta da Madeira_Brazil,Taboneo_Indonesia,13535.63,13.0,43.38
POLARIS SPIRIT,Ponta da Madeira_Brazil,Vancouver_Canada,7124.53,13.0,22.84
POLARIS SPIRIT,Ponta da Madeira_Brazil,Kamsar_Guinea,2652.04,13.0,8.5
POLARIS SPIRIT,Ponta da Madeira_Brazil,Port Hedland_Australia,12743.47,13.0,40.84
POLARIS SPIRIT,Ponta da Madeira_Brazil,Tubarao_Brazil,1526.57,13.0,4.89
POLARIS SPIRIT,Ponta da Madeira_Brazil,Qingdao_China,10768.94,13.0,34.52
POLARIS SPIRIT,Ponta da Madeira_Brazil,Caofeidian_China,11049.5,13.0,35.42
POLARIS SPIRIT,Ponta da Madeira_Brazil,Tianjin_China,11886.0,13.0,38.1
POLARIS SPIRIT,Ponta da Madeira_Brazil,Vizag_India,10614.97,13.0,34.02
POLARIS SPIRIT,Ponta da Madeira_Brazil,Fangcheng_China,10990.82,13.0,35.23
POLARIS SPIRIT,Ponta da Madeira_Brazil,Mangalore_India,9990.66,13.0,32.02
POLARIS SPIRIT,Ponta da Madeira_Brazil,Gwangyang_South Korea,12335.95,13.0,39.54
POLARIS SPIRIT,Ponta da Madeira_Brazil,Teluk Rubiah_Malaysia,12173.75,13.0,39.02
POLARIS SPIRIT,Ponta da Madeira_Brazil,Paradip_India,10839.16,13.0,34.74
POLARIS SPIRIT,Ponta da Madeira_Brazil,Map Ta Phut_Thailand,12124.91,13.0,38.86
POLARIS SPIRIT,Ponta da Madeira_Brazil,Rotterdam_Netherlands,4080.78,13.0,13.08
POLARIS SPIRIT,Ponta da Madeira_Brazil,Xiamen_China,12789.78,13.0,40.99
POLARIS SPIRIT,Ponta da Madeira_Brazil,Kandla_India,9532.44,13.0,30.55
POLARIS SPIRIT,Ponta da Madeira_Brazil,Port Talbot_Wales,3731.59,13.0,11.96
POLARIS SPIRIT,Ponta da Madeira_Brazil,Mundra_India,9496.22,13.0,30.44
POLARIS SPIRIT,Ponta da Madeira_Brazil,Jubail_Saudi Arabia,7950.04,13.0,25.48
POLARIS SPIRIT,Ponta da Madeira_Brazil,Itaguaí_Brazil,1882.56,13.0,6.03
POLARIS SPIRIT,Ponta da Madeira_Brazil,Jingtang_China,11483.16,13.0,36.8
POLARIS SPIRIT,Ponta da Madeira_Brazil,Lianyungang_China,11028.6,13.0,35.35
POLARIS SPIRIT,Ponta da Madeira_Brazil,Krishnapatnam_India,10408.64,13.0,33.36
